,Presidents,Sentences,Preprocessed_Sentences,Sentiment_Score,Predicted_Label
5994,Zuma,Honourable Members  Allow me to acknowledge some of our compatriots who are making their mark in the world.,Honourable Members  Allow me to acknowledge some of our compatriots who are making their mark in the world.,0.9047994511201978,Positive
5995,Zuma,We congratulate Ladysmith Black Mambazo on winning their fourth Grammy Award last month.,We congratulate Ladysmith Black Mambazo on winning their fourth Grammy Award last month.,0.9755135062150657,Positive
5996,Zuma,"We welcome the group leader, Mr Joseph Shabalala, one of our guests this evening.","We welcome the group leader, Mr Joseph Shabalala, one of our guests this evening.",0.9646377419121563,Positive
5997,Zuma,We also acknowledge Ms Yvonne Chaka Chaka who is one of our guests this evening.,We also acknowledge Ms Yvonne Chaka Chaka who is one of our guests this evening.,0.8348588580265641,Positive
5998,Zuma,She is doing a lot of good work as the United Nations Children’s Fund Goodwill Ambassador for Malaria in Africa and also the United Nations Millennium Development Goals Special Envoy for Africa.,She is doing a lot of good work as the United Nations Children’s Fund Goodwill Ambassador for Malaria in Africa and also the United Nations Millennium Development Goals Special Envoy for Africa.,0.9323040843009949,Positive
5999,Zuma,Ms Chaka Chaka was also honoured with the Crystal Award by the World Economic Forum in Davos for her humanitarian work.,Ms Chaka Chaka was also honoured with the Crystal Award by the World Economic Forum in Davos for her humanitarian work.,0.6007471159100533,Positive
6000,Zuma,"We also recognise, in her absence, our Oscar Award-winning Hollywood star, Ms Charlize Theron.","We also recognise, in her absence, our Oscar Award-winning Hollywood star, Ms Charlize Theron.",0.8384654670953751,Positive
6001,Zuma,Ms Theron is also the UN Messenger for Peace.,Ms Theron is also the UN Messenger for Peace.,0.11173104494810104,Neutral
6002,Zuma,She also champions the fight against AIDS especially amongst the youth and young women.,She also champions the fight against AIDS especially amongst the youth and young women.,0.8408096805214882,Positive
6003,Zuma,She was also honoured by the World Economic Forum with a Crystal Award.,She was also honoured by the World Economic Forum with a Crystal Award.,0.3980425298213959,Neutral
6004,Zuma,Compatriots  You would have noticed that in this SONA we have given a report of the past five yearsin particular and over the past 20 years in general.,Compatriots  You would have noticed that in this SONA we have given a report of the past five yearsin particular and over the past 20 years in general.,-0.024568937718868256,Neutral
6005,Zuma,This is not an occasion to present the programme of action for this financial year.,This is not an occasion to present the programme of action for this financial year.,-0.03142343647778034,Neutral
6006,Zuma,That programme will be presented by the new government after the elections.,That programme will be presented by the new government after the elections.,-0.002961907535791397,Neutral
6007,Zuma,"To prepare for that first State of the Nation Address by the incoming administration later in the year, we have over the past year, been working on a Medium Term Strategic Framework.","To prepare for that first State of the Nation Address by the incoming administration later in the year, we have over the past year, been working on a Medium Term Strategic Framework.",0.15867313370108604,Neutral
6008,Zuma,"The Framework has been designed as the first five year building block of the National Development Plan, from 2014 to 2019.","The Framework has been designed as the first five year building block of the National Development Plan, from 2014 to 2019.",0.10848334431648254,Neutral
6009,Zuma,"It also incorporates key targets of the Industrial Policy Action Plan, the New Growth Path and Infrastructure Plan.","It also incorporates key targets of the Industrial Policy Action Plan, the New Growth Path and Infrastructure Plan.",0.09643787145614624,Neutral
6010,Zuma,The intention is to table the draft Framework to the first Cabinet Lekgotla after the elections.,The intention is to table the draft Framework to the first Cabinet Lekgotla after the elections.,0.03258482739329338,Neutral
6011,Zuma,"It will be refined by the new administration in line with its electoral mandate, so that work can start as soon as possible after the formation of a new government.","It will be refined by the new administration in line with its electoral mandate, so that work can start as soon as possible after the formation of a new government.",0.5442519560456276,Positive
6012,Zuma,"It has been an honour for my administration and I to build on the foundation laid by the first three democratic administrations, to serve the people of South Africa.","It has been an honour for my administration and I to build on the foundation laid by the first three democratic administrations, to serve the people of South Africa.",0.9063593298196793,Positive
6013,Zuma,As a country we have scored many successes.,As a country we have scored many successes.,0.946669147349894,Positive
6014,Zuma,South Africa is a much better place to live in now than it was before 1994.,South Africa is a much better place to live in now than it was before 1994.,0.8723819963634014,Positive
6015,Zuma,We continue to face challenges.,We continue to face challenges.,-0.44685041904449463,Negative
6016,Zuma,But life will also continue to change for the better.,But life will also continue to change for the better.,0.8368067741394043,Positive
6017,Zuma,Nkosi Sikelel’ i Africa  God Bless Afrika.,Nkosi Sikelel’ i Africa  God Bless Afrika.,0.9533766806125641,Positive
6018,Zuma,I thank you.,I thank you.,0.9836270310916007,Positive
6019,Zuma,"The Speaker of the National Assembly, The Chairperson of the National Council of Provinces; Deputy Speaker of the National Assembly and Deputy Chairperson of the NCOP, Deputy President of the Republic, Honourable Cyril Ramaphosa, Former Deputy President Kgalema Motlanthe, Honourable Chief Justice of the Republic, and all esteemed members of the Judiciary, Honourable Ministers and Deputy  Ministers, Premiers and Speakers of Provincial Legislatures, Chairperson of SALGA, and all local government leadership, Chairperson of the National House of Traditional Leaders, The Heads of Chapter 9 Institutions, Leaders from all sectors, Members of the diplomatic corps, Honourable members, Distinguished guests Fellow South Africans,  Good evening, sanibonani, molweni, riperile, dumelang, ndi madekwana.","The Speaker of the National Assembly, The Chairperson of the National Council of Provinces; Deputy Speaker of the National Assembly and Deputy Chairperson of the NCOP, Deputy President of the Republic, Honourable Cyril Ramaphosa, Former Deputy President Kgalema Motlanthe, Honourable Chief Justice of the Republic, and all esteemed members of the Judiciary, Honourable Ministers and Deputy  Ministers, Premiers and Speakers of Provincial Legislatures, Chairperson of SALGA, and all local government leadership, Chairperson of the National House of Traditional Leaders, The Heads of Chapter 9 Institutions, Leaders from all sectors, Members of the diplomatic corps, Honourable members, Distinguished guests Fellow South Africans,  Good evening, sanibonani, molweni, riperile, dumelang, ndi madekwana.",0.8183026388287544,Positive
6020,Zuma,It is a great pleasure to address you on this first State of the Nation Address of the fifth democratic administration.,It is a great pleasure to address you on this first State of the Nation Address of the fifth democratic administration.,0.9620798239484429,Positive
6021,Zuma,"Let me begin by extending our deepest condolences on the sad passing of the Secretary of Parliament, Mr Michael Coetzee.","Let me begin by extending our deepest condolences on the sad passing of the Secretary of Parliament, Mr Michael Coetzee.",0.5444322228431702,Positive
6022,Zuma,His contribution to the struggle for freedom and democracy will never be forgotten.,His contribution to the struggle for freedom and democracy will never be forgotten.,0.8300669565796852,Positive
6023,Zuma,"Last week we also lost our mother, Mama Epainette Mbeki.","Last week we also lost our mother, Mama Epainette Mbeki.",-0.30175890773534775,Neutral
6024,Zuma,Her guidance and wisdom will be sorely missed.,Her guidance and wisdom will be sorely missed.,0.9285447113215923,Positive
6025,Zuma,We extend our heartfelt condolences to the Mbeki family.,We extend our heartfelt condolences to the Mbeki family.,0.965348063968122,Positive
6026,Zuma,Our hearts go out to the families of SANDF members who died in a tragic helicopter crash in Mpumalanga today during a training camp.,Our hearts go out to the families of SANDF members who died in a tragic helicopter crash in Mpumalanga today during a training camp.,0.6481351926922798,Positive
6027,Zuma,We wish the injured a speedy recovery.,We wish the injured a speedy recovery.,0.9348100991919637,Positive
6028,Zuma,"Compatriots, We have recently emerged from a successful national general election held on the 7th of May.","Compatriots, We have recently emerged from a successful national general election held on the 7th of May.",0.9387464756146073,Positive
6029,Zuma,We look forward to working with all the parties in Parliament as we move South Africa forward.,We look forward to working with all the parties in Parliament as we move South Africa forward.,0.971068546641618,Positive
6030,Zuma,"In the February State of the Nation Address, I related the good story of 20 years of freedom and democracy.","In the February State of the Nation Address, I related the good story of 20 years of freedom and democracy.",0.42114952206611633,Positive
6031,Zuma,"We stated that South Africa is a much better place to live in than it was in 1994, and that the lives of millions of our people have improved.","We stated that South Africa is a much better place to live in than it was in 1994, and that the lives of millions of our people have improved.",0.8650150261819363,Positive
6032,Zuma,"However, as the National Development Plan and the Presidency Twenty Year Review highlight, the triple challenges of poverty, inequality and unemployment continue to affect the lives of many people.","However, as the National Development Plan and the Presidency Twenty Year Review highlight, the triple challenges of poverty, inequality and unemployment continue to affect the lives of many people.",-0.2882517911493778,Neutral
6033,Zuma,"As we enter the second phase of our transition from apartheid to a national democratic society, we have to embark on radical socio-economic transformation to push back the triple challenges.","As we enter the second phase of our transition from apartheid to a national democratic society, we have to embark on radical socio-economic transformation to push back the triple challenges.",0.6012741588056087,Positive
6034,Zuma,Change will not come about without some far-reaching interventions.,Change will not come about without some far-reaching interventions.,0.0309484601020813,Neutral
6035,Zuma,We have put in place a programme of action based on the ANC Manifesto and the National Development Plan.,We have put in place a programme of action based on the ANC Manifesto and the National Development Plan.,0.09104299638420343,Neutral
6036,Zuma,The economy takes centre stage in this programme.,The economy takes centre stage in this programme.,-0.5003074258565903,Negative
6037,Zuma,"It remains our strong belief that the most effective weapon in the campaign against poverty, is the creation of decent work, and that creating work requires faster economic growth.","It remains our strong belief that the most effective weapon in the campaign against poverty, is the creation of decent work, and that creating work requires faster economic growth.",0.6272677481174469,Positive
6038,Zuma,We have set a growth target of 5 per cent by 2019.,We have set a growth target of 5 per cent by 2019.,0.7025244981050491,Positive
6039,Zuma,"To achieve this, we will embark on various measures and interventions to jump-start the economy.","To achieve this, we will embark on various measures and interventions to jump-start the economy.",0.47838711738586426,Positive
6040,Zuma,We have set this target during a difficult period.,We have set this target during a difficult period.,0.27992235869169235,Neutral
6041,Zuma,The economy has grown below its potential over the last three years and many households are going through difficulties.,The economy has grown below its potential over the last three years and many households are going through difficulties.,-0.7052248679101467,Negative
6042,Zuma,"The slow growth has been caused in part by the global economic slowdown and secondly by domestic conditions, such as the prolonged and at times violent strikes, and also the shortage of energy.","The slow growth has been caused in part by the global economic slowdown and secondly by domestic conditions, such as the prolonged and at times violent strikes, and also the shortage of energy.",-0.48511018231511116,Negative
6043,Zuma,"Given the impact of the untenable labour relations environment on the economy, it is critical for social partners to meet and deliberate on the violent nature and duration of the strikes.","Given the impact of the untenable labour relations environment on the economy, it is critical for social partners to meet and deliberate on the violent nature and duration of the strikes.",-0.15545199811458588,Neutral
6044,Zuma,The social partners will also need to deliberate on wage inequality.,The social partners will also need to deliberate on wage inequality.,-0.06757534295320511,Neutral
6045,Zuma,On our side as Government we will during this term investigate the possibility of a national minimum wage as one of the key mechanisms to reduce the income inequality.,On our side as Government we will during this term investigate the possibility of a national minimum wage as one of the key mechanisms to reduce the income inequality.,0.11817221902310848,Neutral
6046,Zuma,"Deputy President Cyril Ramaphosa will convene the social partners dialogue, within the ambit of NEDLAC.","Deputy President Cyril Ramaphosa will convene the social partners dialogue, within the ambit of NEDLAC.",0.44122976809740067,Positive
6047,Zuma,"Secondly, Government will play its part in the implementation of the landmark Framework Agreement for a Sustainable Mining Industry entered into by labour, business and government last year, under the leadership of former Deputy President Kgalema Motlanthe.","Secondly, Government will play its part in the implementation of the landmark Framework Agreement for a Sustainable Mining Industry entered into by labour, business and government last year, under the leadership of former Deputy President Kgalema Motlanthe.",0.45639003440737724,Positive
6048,Zuma,The process will now be led by the President.,The process will now be led by the President.,0.04004836082458496,Neutral
6049,Zuma,"We will implement the undertaking to build housing and other services to revitalize mining towns, as part of the October 2012 agreement between business, government and labour.","We will implement the undertaking to build housing and other services to revitalize mining towns, as part of the October 2012 agreement between business, government and labour.",0.2650435008108616,Neutral
6050,Zuma,"The focus is the mining areas of Motlosana, Emalahleni, Sekhukhune, Lephalale, West Rand and Matjhabeng.","The focus is the mining areas of Motlosana, Emalahleni, Sekhukhune, Lephalale, West Rand and Matjhabeng.",-0.005475863814353943,Neutral
6051,Zuma,"An Inter-Ministerial Committee on the Revitalisation of Distressed Mining Communities has been established under the leadership of the Minister in the Presidency responsible for Planning, Performance Monitoring and Evaluation, Mr Jeff Radebe.","An Inter-Ministerial Committee on the Revitalisation of Distressed Mining Communities has been established under the leadership of the Minister in the Presidency responsible for Planning, Performance Monitoring and Evaluation, Mr Jeff Radebe.",0.059075554832816124,Neutral
6052,Zuma,"The members of the committee include the Ministers of Mineral Resources, Water and Sanitation, Trade and Industry, Social Development, Labour, Human Settlements, Health, Economic Development and Finance.","The members of the committee include the Ministers of Mineral Resources, Water and Sanitation, Trade and Industry, Social Development, Labour, Human Settlements, Health, Economic Development and Finance.",0.02876562438905239,Neutral
6053,Zuma,"To further promote improved living conditions for mine workers, Government is monitoring the compliance of mining companies with Mining Charter targets, relating to improving the living conditions of workers.","To further promote improved living conditions for mine workers, Government is monitoring the compliance of mining companies with Mining Charter targets, relating to improving the living conditions of workers.",0.4974959194660187,Positive
6054,Zuma,"Companies are expected to convert or upgrade hostels into family units, attain the occupancy rate of one person per room and also facilitate home ownership options for mine workers.","Companies are expected to convert or upgrade hostels into family units, attain the occupancy rate of one person per room and also facilitate home ownership options for mine workers.",0.6592437941581011,Positive
6055,Zuma,We urge the companies to meet the 2014 deadline for these targets and extend this right to dignity to mine workers.,We urge the companies to meet the 2014 deadline for these targets and extend this right to dignity to mine workers.,0.8161918222904205,Positive
6056,Zuma,"Honourable Members Distinguished guests, The low level of investments is a key constraint to economic growth.","Honourable Members Distinguished guests, The low level of investments is a key constraint to economic growth.",-0.09895921498537064,Neutral
6057,Zuma,We are determined to work with the private sector to remove obstacles to investment.,We are determined to work with the private sector to remove obstacles to investment.,0.622116519138217,Positive
6058,Zuma,We would like to see the private sector showing as much confidence in the economy as the public sector.,We would like to see the private sector showing as much confidence in the economy as the public sector.,0.9179059285670519,Positive
6059,Zuma,We will continue to engage business in promoting inclusive growth and to build a more prosperous society.,We will continue to engage business in promoting inclusive growth and to build a more prosperous society.,0.9332309919409454,Positive
6060,Zuma,"In this regard, I will soon convene a meeting of the Presidential Business Working Group.","In this regard, I will soon convene a meeting of the Presidential Business Working Group.",0.039044992066919804,Neutral
6061,Zuma,"After the last meeting of the Working Group last year, six work streams were established and these have been discussing solutions to various obstacles to doing business in South Africa.","After the last meeting of the Working Group last year, six work streams were established and these have been discussing solutions to various obstacles to doing business in South Africa.",0.03158325143158436,Neutral
6062,Zuma,"These issues were also raised by owners and CEOs of major companies that I hosted in three separate, intensive working sessions at the Mahlamba Ndlopfu residence in November and December last year.","These issues were also raised by owners and CEOs of major companies that I hosted in three separate, intensive working sessions at the Mahlamba Ndlopfu residence in November and December last year.",0.00038000568747520447,Neutral
6063,Zuma,The next meeting of the Working Group will take forward the partnership for inclusive growth and sustainable development.,The next meeting of the Working Group will take forward the partnership for inclusive growth and sustainable development.,0.608844499103725,Positive
6064,Zuma,"Fellow South Africans, We need to respond decisively to the country’s energy constraints in order to create a conducive environment for growth.","Fellow South Africans, We need to respond decisively to the country’s energy constraints in order to create a conducive environment for growth.",0.49850980564951897,Positive
6065,Zuma,"The successful electrification programme which has changed the lives of many households was achieved by tapping into artificial electricity reserves, which had not been designed to cater for mass energy distribution.","The successful electrification programme which has changed the lives of many households was achieved by tapping into artificial electricity reserves, which had not been designed to cater for mass energy distribution.",0.49113989621400833,Positive
6066,Zuma,"This situation calls for a radical transformation of the energy sector, to develop a sustainable energy mix that comprises coal, solar, wind, hydro, gas and nuclear energy.","This situation calls for a radical transformation of the energy sector, to develop a sustainable energy mix that comprises coal, solar, wind, hydro, gas and nuclear energy.",0.3613893762230873,Positive
6067,Zuma,"The transformation will require structural changes in the manner in which government departments, affected state owned companies and the industry as a whole address the energy challenges.","The transformation will require structural changes in the manner in which government departments, affected state owned companies and the industry as a whole address the energy challenges.",0.01594117283821106,Neutral
6068,Zuma,The energy plan also calls for the injection of capital and human resources into the energy sector.,The energy plan also calls for the injection of capital and human resources into the energy sector.,0.1384553425014019,Neutral
6069,Zuma,We will also need to identify innovative approaches to fast-track procurement and delivery by government in the energy sector.,We will also need to identify innovative approaches to fast-track procurement and delivery by government in the energy sector.,0.38511182367801666,Positive
6070,Zuma,"To prepare the institutional capacity, we are in the process of converting the National Nuclear and Energy Executive Coordinating Committee of Cabinet, into the Energy Security Cabinet Sub-committee.","To prepare the institutional capacity, we are in the process of converting the National Nuclear and Energy Executive Coordinating Committee of Cabinet, into the Energy Security Cabinet Sub-committee.",0.09893402270972729,Neutral
6071,Zuma,"The sub-committee will be responsible for the oversight, coordination and direction of activities for the energy sector.","The sub-committee will be responsible for the oversight, coordination and direction of activities for the energy sector.",0.08356090262532234,Neutral
6072,Zuma,The sub-committee will also ensure that Eskom receives the support it requires to fulfil its mandate and that it remains focused on achieving its goals and targets.,The sub-committee will also ensure that Eskom receives the support it requires to fulfil its mandate and that it remains focused on achieving its goals and targets.,0.7343998029828072,Positive
6073,Zuma,"To achieve our energy security goals, state owned companies involved in the Energy Sector, such as Eskom, South African Nuclear Energy Corporation and the Central Energy Fund will have to adapt to the redefined roles to achieve these objectives.","To achieve our energy security goals, state owned companies involved in the Energy Sector, such as Eskom, South African Nuclear Energy Corporation and the Central Energy Fund will have to adapt to the redefined roles to achieve these objectives.",0.29329513758420944,Neutral
6074,Zuma,"Work needs to be done at a technical level on all forms of energy especially nuclear energy and shale gas with regards to funding, safety, exploitation and the local manufacture of components.","Work needs to be done at a technical level on all forms of energy especially nuclear energy and shale gas with regards to funding, safety, exploitation and the local manufacture of components.",0.08989102393388748,Neutral
6075,Zuma,"Nuclear has the possibility of generating well over 9000 megawatts, while shale gas is recognised as a game changer for our economy.","Nuclear has the possibility of generating well over 9000 megawatts, while shale gas is recognised as a game changer for our economy.",0.8327414020895958,Positive
6076,Zuma,We will pursue the shale gas option within the framework of our good environmental laws.,We will pursue the shale gas option within the framework of our good environmental laws.,0.8232677346095443,Positive
6077,Zuma,"There are also some urgent activities that we are engaging in, in the short term.","There are also some urgent activities that we are engaging in, in the short term.",0.0012470707297325134,Neutral
6078,Zuma,Progress at Medupi power station construction site will be accelerated.,Progress at Medupi power station construction site will be accelerated.,0.9611851191148162,Positive
6079,Zuma,"Plans on the financing of the next large coal fired power station, Coal 3, will be speeded up so that the procurement process can commence.","Plans on the financing of the next large coal fired power station, Coal 3, will be speeded up so that the procurement process can commence.",0.36651964113116264,Neutral
6080,Zuma,"We will also continue the 4th window of the renewable energy independent power producers programme, to take advantage of wind, solar, biomass and other technologies that increase the opportunity for rural development.","We will also continue the 4th window of the renewable energy independent power producers programme, to take advantage of wind, solar, biomass and other technologies that increase the opportunity for rural development.",0.7769787572324276,Positive
6081,Zuma,"Honourable Speaker and Honourable Chairperson,  We are also looking beyond our borders for energy security.","Honourable Speaker and Honourable Chairperson,  We are also looking beyond our borders for energy security.",0.7891763746738434,Positive
6082,Zuma,In October last year we signed the Grand Inga Hydro Power Project Treaty with the Government of the Democratic Republic of Congo.,In October last year we signed the Grand Inga Hydro Power Project Treaty with the Government of the Democratic Republic of Congo.,0.12355961836874485,Neutral
6083,Zuma,This massive and strategic project has the potential to generate 40 000 megawatts of hydro-electricity.,This massive and strategic project has the potential to generate 40 000 megawatts of hydro-electricity.,0.8389807976782322,Positive
6084,Zuma,Our country will benefit enormously from this milestone project.,Our country will benefit enormously from this milestone project.,0.9772212947718799,Positive
6085,Zuma,"To prepare for the implementation of the energy plan, we need to finalise the legislation that relates to the restructuring of the energy industry as envisaged by the Independent System Market Operator Bill, the Integrated Resource Plan and other policies affecting the Energy sector.","To prepare for the implementation of the energy plan, we need to finalise the legislation that relates to the restructuring of the energy industry as envisaged by the Independent System Market Operator Bill, the Integrated Resource Plan and other policies affecting the Energy sector.",0.02636627107858658,Neutral
6086,Zuma,"Honourable members, Distinguished guests,  We are a nation at work.","Honourable members, Distinguished guests,  We are a nation at work.",0.8377840332686901,Positive
6087,Zuma,"In addition to our major energy security interventions, we will continue to implement the successful National Infrastructure Plan, under the supervision of the Presidential Infrastructure Coordinating Commission, throughout the country.","In addition to our major energy security interventions, we will continue to implement the successful National Infrastructure Plan, under the supervision of the Presidential Infrastructure Coordinating Commission, throughout the country.",0.6795843280851841,Positive
6088,Zuma,"During the past five years, we invested about one trillion rand in new infrastructure to provide water, energy, transport, sanitation, schools and clinics and internet connections to our people.","During the past five years, we invested about one trillion rand in new infrastructure to provide water, energy, transport, sanitation, schools and clinics and internet connections to our people.",0.6201775353401899,Positive
6089,Zuma,"Over the next three years, we will spend 847 billion rand on the infrastructure and several projects are to be started or completed.","Over the next three years, we will spend 847 billion rand on the infrastructure and several projects are to be started or completed.",0.08547498658299446,Neutral
6090,Zuma,"The construction of Mzimvubu Dam in the Eastern Cape will continue, and also the raising of the wall of Clanwilliam Dam in the Western Cape.","The construction of Mzimvubu Dam in the Eastern Cape will continue, and also the raising of the wall of Clanwilliam Dam in the Western Cape.",0.6688804198056459,Positive
6091,Zuma,During the next five years the bulk of the construction work on Phase 2 of the Lesotho Highlands Water Project will be completed.,During the next five years the bulk of the construction work on Phase 2 of the Lesotho Highlands Water Project will be completed.,0.11904085986316204,Neutral
6092,Zuma,"In the next five years, we will finish building more than 60 MeerKat dishes and start building the first 100 Square Kilometre Array dish antennas.","In the next five years, we will finish building more than 60 MeerKat dishes and start building the first 100 Square Kilometre Array dish antennas.",0.4446973577141762,Neutral
6093,Zuma,"We will expand, modernise and increase the affordability of information and communications infrastructure and electronic communication services, including broadband and digital broadcasting.","We will expand, modernise and increase the affordability of information and communications infrastructure and electronic communication services, including broadband and digital broadcasting.",0.9127002460882068,Positive
6094,Zuma,"Cabinet adopted “South Africa Connect”, our Broadband Policy and Strategy, in December last year to take this mission forward.","Cabinet adopted “South Africa Connect”, our Broadband Policy and Strategy, in December last year to take this mission forward.",0.42754265666007996,Neutral
6095,Zuma,We will continue with various other infrastructure projects that will change the living conditions of our people and boost economic growth.,We will continue with various other infrastructure projects that will change the living conditions of our people and boost economic growth.,0.9248181474395096,Positive
6096,Zuma,Compatriots  Our radical socio-economic transformation programme will be taken further with the implementation of the Industrial Policy Action Plan.,Compatriots  Our radical socio-economic transformation programme will be taken further with the implementation of the Industrial Policy Action Plan.,0.6010326705873013,Positive
6097,Zuma,We will promote local procurement and increase domestic production by having the state buy 75% of goods and services from South African producers.,We will promote local procurement and increase domestic production by having the state buy 75% of goods and services from South African producers.,0.8365568928420544,Positive
6098,Zuma,"We will utilise the renewable energy sector, the manufacturing of buses, Transnet’s R50 billion locomotive contracts and PRASA’s passenger rail projects among others, to promote local content and boost growth.","We will utilise the renewable energy sector, the manufacturing of buses, Transnet’s R50 billion locomotive contracts and PRASA’s passenger rail projects among others, to promote local content and boost growth.",0.803477386943996,Positive
6099,Zuma,"We will also over the next five years promote regional economic development and industrialisation, through the creation of Special Economic Zones around the country.","We will also over the next five years promote regional economic development and industrialisation, through the creation of Special Economic Zones around the country.",0.7839222280308604,Positive
6100,Zuma,"We will continue to support through incentives, the competitiveness of the auto, clothing, leather, footwear and textile industries, which are labour intensive.","We will continue to support through incentives, the competitiveness of the auto, clothing, leather, footwear and textile industries, which are labour intensive.",0.870494450442493,Positive
6101,Zuma,"Honourable members  Despite tough global trading conditions in its traditional markets, South Africa’s tourism sector continued to show positive growth in 2013, reaching a record high of 9.6 million international tourist arrivals.","Honourable members  Despite tough global trading conditions in its traditional markets, South Africa’s tourism sector continued to show positive growth in 2013, reaching a record high of 9.6 million international tourist arrivals.",0.91835649125278,Positive
6102,Zuma,People love our country and continue to visit South Africa.,People love our country and continue to visit South Africa.,0.8803285472095013,Positive
6103,Zuma,We have set a target to increase the number of foreign visitor arrivals to more than 15 million annually by 2017.,We have set a target to increase the number of foreign visitor arrivals to more than 15 million annually by 2017.,0.47179726883769035,Positive
6104,Zuma,We are also looking at increasing the contribution of tourism to the country’s revenue to more than 125 billion rand by 2017.,We are also looking at increasing the contribution of tourism to the country’s revenue to more than 125 billion rand by 2017.,0.7004716545343399,Positive
6105,Zuma,"Over the next five years, we will prioritise support to small business, as well as township and informal sector businesses in particular, thus using the SMME development programme to boost broad-based black economic empowerment.","Over the next five years, we will prioritise support to small business, as well as township and informal sector businesses in particular, thus using the SMME development programme to boost broad-based black economic empowerment.",0.7863881839439273,Positive
6106,Zuma,"We will sharpen the implementation of the amended Broad-based Black Economic Empowerment Act and the Employment Equity Act, in order to transform the ownership, management and control of the economy.","We will sharpen the implementation of the amended Broad-based Black Economic Empowerment Act and the Employment Equity Act, in order to transform the ownership, management and control of the economy.",0.7917438559234142,Positive
6107,Zuma,We will promote more employee and community share ownership schemes and boost the participation of black entrepreneurs in the re-industrialisation of the economy.,We will promote more employee and community share ownership schemes and boost the participation of black entrepreneurs in the re-industrialisation of the economy.,0.896635421551764,Positive
6108,Zuma,"Compatriots, The total assets of our Development Finance Institutions amount to some R230 billion.","Compatriots, The total assets of our Development Finance Institutions amount to some R230 billion.",0.13690141215920448,Neutral
6109,Zuma,"However, their impact on development is not sufficiently broad-based and their investment programmes are not well coordinated.","However, their impact on development is not sufficiently broad-based and their investment programmes are not well coordinated.",-0.7799548469483852,Negative
6110,Zuma,The institutions will be repositioned in the next five years to become real engines of socio-economic development.,The institutions will be repositioned in the next five years to become real engines of socio-economic development.,0.4573599621653557,Positive
6111,Zuma,"In the same vein, Postbank will be supported so that it can play a leading role in the expansion of banking services to the poor and the working class.","In the same vein, Postbank will be supported so that it can play a leading role in the expansion of banking services to the poor and the working class.",0.8127734735608101,Positive
6112,Zuma,"Honourable members, Distinguished guests, Youth empowerment will be prioritised in our economic transformation programme.","Honourable members, Distinguished guests, Youth empowerment will be prioritised in our economic transformation programme.",0.7388425283133984,Positive
6113,Zuma,"Government will introduce further measures to speed up the employment of young people, consistent with the Youth Employment Accord.","Government will introduce further measures to speed up the employment of young people, consistent with the Youth Employment Accord.",0.5361508186906576,Positive
6114,Zuma,"We will expand the number of internship positions in the public sector, with every government department and public entity being required to take on interns for experiential training.","We will expand the number of internship positions in the public sector, with every government department and public entity being required to take on interns for experiential training.",0.2911270037293434,Neutral
6115,Zuma,The private sector has responded positively to the introduction of the employment tax incentive.,The private sector has responded positively to the introduction of the employment tax incentive.,0.816124964505434,Positive
6116,Zuma,"In only five months, there are 133 000 employees who have benefited and 11 000 employers who have participated in the incentive scheme.","In only five months, there are 133 000 employees who have benefited and 11 000 employers who have participated in the incentive scheme.",0.6965101631358266,Positive
6117,Zuma,"The majority has been employed in wholesale and retail trade, manufacturing and finance sectors.","The majority has been employed in wholesale and retail trade, manufacturing and finance sectors.",-0.0194641575217247,Neutral
6118,Zuma,"Honourable Speaker, Honourable Chairperson, Government has since 2004 run the successful Expanded Public Works Programme which provides work opportunities and training for the unemployed.","Honourable Speaker, Honourable Chairperson, Government has since 2004 run the successful Expanded Public Works Programme which provides work opportunities and training for the unemployed.",0.854958139359951,Positive
6119,Zuma,The new phase will provide six million work opportunities by 2019.,The new phase will provide six million work opportunities by 2019.,0.9074425725266337,Positive
6120,Zuma,We are building on the success of the past few years.,We are building on the success of the past few years.,0.9142830995842814,Positive
6121,Zuma,We created around four million work opportunities in the past five years.,We created around four million work opportunities in the past five years.,0.722024830058217,Positive
6122,Zuma,"The Expanded Public Works programme environmental initiatives such as working on waste, working on wetlands, working for water, working on fire and the Environmental Youth Services programme will also be upscaled up to 2019, in support of youth development.","The Expanded Public Works programme environmental initiatives such as working on waste, working on wetlands, working for water, working on fire and the Environmental Youth Services programme will also be upscaled up to 2019, in support of youth development.",0.528655156493187,Positive
6123,Zuma,"In addition, the local government- based Community Work Programme will be expanded to provide a million work opportunities by the end of 2019.","In addition, the local government- based Community Work Programme will be expanded to provide a million work opportunities by the end of 2019.",0.5369167309254408,Positive
6124,Zuma,Compatriots  We have identified agriculture as a key job driver.,Compatriots  We have identified agriculture as a key job driver.,0.43496444541960955,Neutral
6125,Zuma,Our target is for the agricultural sector to create a million jobs by 2030.,Our target is for the agricultural sector to create a million jobs by 2030.,0.850675793364644,Positive
6126,Zuma,"Government will provide comprehensive support to smallholder farmers by speeding up land reform and providing technical, infrastructural and financial support.","Government will provide comprehensive support to smallholder farmers by speeding up land reform and providing technical, infrastructural and financial support.",0.9079601857811213,Positive
6127,Zuma,"Support will be provided to communities as well to engage in food production and subsistence farming to promote food security, in line with the Fetsa Tlala food production programme.","Support will be provided to communities as well to engage in food production and subsistence farming to promote food security, in line with the Fetsa Tlala food production programme.",0.6621355321258307,Positive
